word_id,word,gramatica,defini,en,eo,es,fr,capital,nota,vide,orijina,tasonomia,pronuncia,simbol,usa,an,da,de,gl,he,mt,ru
9075,tore,nom arciteta,un construida alta e streta,tower; rook (chess),NA,torre,(une) tour,NA,NA,NA,NA,NA,NA,NA,NA,NA,tårn,Turm,NA,NA,NA,ru: башня
9075,tore de apartes,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9075,tore de garda,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9075,tore de vijila,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9075,toreta,nom,NA,turret,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9075,tori,verbo nontransitiva,NA,tower (over),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9076,tori,nom relijio arciteta,la porton de un santeria de xinto,torii (gate),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9077,tori,nom,(en la Rena Unida) un membro de la partito conservaliste; un coloniste american ci ia suporta la lado brites en la Revolui American,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9078,torio,nom cimica,la elemento cimical con numero atomal 90,thorium (element),NA,NA,NA,NA,NA,NA,NA,NA,NA,Th (thorium),NA,NA,NA,NA,NA,NA,NA,NA
9079,tormenta,verbo transitiva siensa-umana governa,fa ce (algun) sufri mental o fisical; irita o provoca (algun) sin compati,torment,NA,torturar,tourmenter,NA,NA,NA,NA,NA,NA,NA,NA,NA,torturere,foltern,NA,NA,NA,NA
9079,tormenta,nom,NA,torment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9079,tormentor,nom,NA,tormentor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9080,torn,nom,un letera anglosason e islansce,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Þ þ,NA,NA,NA,NA,NA,NA,NA,NA
9081,tornado,nom tera,un vortis de ventas destruinte cual aspeta como un nube embutin e avansa su un tempesta grande,tornado,NA,tornado,tornade,NA,NA,NA,NA,NA,NA,NA,NA,NA,tornado,Tornado,NA,NA,NA,NA
9082,torneo,nom sporte istoria,un serie de concursos entre persones per un premio; (en la eda medieval) un concurso entre du cavalores con armas nonagu,tournament,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9082,torneo de lansias,nom,NA,joust,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9083,torpe,ajetivo,no capas de move o condui en modo fasil o bela,clumsy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9083,torpe,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9083,torpi,verbo nontransitiva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9083,torpi,verbo transitiva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9083,torpia,nom,NA,clumsiness,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9083,torpinte,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9084,"torpedo
.Torres",nom util,un misil autopropulsada,torpedo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9085,torse,verbo nontransitiva,deveni curva,twist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9085,torse,verbo transitiva,curvi,twist,NA,torcer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dreje,drehen,NA,NA,NA,NA
9085,torse,nom,NA,twist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9085,torse sua colo,verbo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9085,destorse,verbo nontransitiva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9085,torsosa,ajetivo,NA,tortuous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9086,torta,nom cosini,un comeda dulse e mol,cake,NA,pastel,gâteau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kuchen,NA,NA,NA,ru: торт
9086,torta arenin,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9086,torta de cafe,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9086,torta de ceso,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9086,torta de Foresta Negra,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9086,torta de fruta,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9086,torta sponjin,nom,NA,sponge cake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9086,torteria,nom,NA,pastry shop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9086,torteta,nom,NA,cupcake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9086,torteta de xocolada,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9086,tortor,nom,NA,pastry baker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9087,tortelini,nom cosini,cuadros peti de pasta,tortellini (food),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9088,tortilia,nom cosini,(en cosini mexican) un crepe de farina,tortilla (food),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9089,tortora,nom avia,un pijon peti de la mundo vea con vose dulse,turtledove,turto,tórtola,NA,NA,NA,NA,NA,Streptopelia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9090,tortuga,nom retil,un retil lenta,tortoise,NA,tortuga,tortue,NA,NA,NA,NA,Testudines,NA,NA,NA,NA,skildpadde,Schildkröte,NA,NA,NA,NA
9091,tortura,verbo transitiva governa,causa un dole sever a (algun); causa un sufri mental multe grande a (algun),torture,NA,torturar,torturer,NA,NA,NA,NA,NA,NA,NA,NA,NA,torturere,foltern,NA,NA,NA,NA
9091,tortura,nom,NA,torture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9091,torturor,nom,NA,torturer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9091,torturosa,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9092,torxa,nom util,un modo portable de lumina,torch (flaming),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9092,torxa per solda,nom,NA,blowtorch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9092,torxi,verbo transitiva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9092,torxor,nom,NA,torchbearer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9093,Toscana,nom jeografial,un rejion en Italia sentral con costa a la Mar Liguria,Tuscany (Italian region),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9094,tose,verbo transitiva medica,forsa subita (aira o alga blocinte) de la pulmones,cough,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9094,tose,nom,NA,cough,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9094,antitosal,nom medica,un medisin per redui la cuantia e severia de toses,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9095,-tose,sufisa nom medica,pendente; prolaso,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9096,-tosia,sufisa nom medica,pari,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9097,tosta,verbo transitiva cosini,coce o bruni (comedas,toast (grill),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9097,tostada,ajetivo,NA,toasted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9097,tostada,nom,NA,toast (bread),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9097,tostador,nom,NA,toaster,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9098,tota,determinante,referente a la cuantia o estende intera de un grupo o cosa,all (quantity),NA,todo,tous,NA,NA,NA,NA,NA,NA,NA,tota la libros; tota la pan; tra tota la note,NA,alle,all,todo,NA,NA,NA
9098,tota,averbo,NA,all,tute,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ganz,NA,NA,NA,NA
9098,tota,pronom,NA,all (singular or plural),NA,NA,NA,NA,No dise `nos tota`.,NA,NA,NA,NA,NA,tota de nos,NA,NA,NA,NA,NA,NA,NA
9098,totas,pronom plural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9098,tota cosas,espresa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9098,tota de mundo,pronom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9098,tota no,determinante,NA,none at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9098,tota no,averbo,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9098,en tota locas,averbo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9098,en tota modos,averbo,NA,by all means,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9098,en tota partes,averbo,NA,throughout,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9098,a tota veses,averbo,NA,on all occasions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9099,totem,nom relijio,un animal o cosa spirital importante per un sosia cual adota lo como un sinia de identia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9099,totemisme,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9100,toxemia,nom medica,un veneni de la sangue par toxinas de un infeta baterial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9101,toxicolojia,nom medica,un siensa cual studia la natur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9101,toxicolojial,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9101,toxicolojiste,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9102,toxina,nom cimica biolojia,un produida venenosa,toxin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9102,toxina de botulisme,nom,NA,botulinum toxin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9102,antitoxina,nom medica,un medisin per combate la efetos de toxinas,antitoxin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9102,toxinia,nom,NA,toxicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9103,tra,preposada,pasante de un lado a la otra de (un loca) - may be incomplete,through; via,tra,a través de,à travers; durant; en passant par; au moyen de,NA,NA,NA,NA,NA,NA,NA,acua flue tra la tubos; core tra la campos; regarda la sielo tra la fenetra; de Milano a Roma tra Bologna,NA,gennem,durch,NA,NA,NA,через
9103,tra cuando,sujunta,tra tota la tempo cuando (alga cosa aveni),as long as,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9103,tra la dia,averbo,NA,all day,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9103,tra la vive,ajetivo,NA,lifelong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9103,a tra,averbo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9104,tracea,nom anatomia,un tubo grande e membranosa,trachea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9105,traceotomia,nom medica,un stoma creada en la tracea per sircoveni un impedi de respira,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9106,Tracia,nom jeografial istoria,un pais antica a ueste de la Mar Negra e a norde de la Mar Ejeo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9107,tradi,verbo transitiva governa,esposa (sua nasion,defect,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9107,tradi,nom,NA,betrayal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9107,trador,nom,NA,traitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9107,tradosa,ajetivo,NA,treasonous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9108,tradision,nom siensa-umana,la transmete de costumes o credes de jenera a jenera; un costum o crede de edas pasada cual ia es transmeteda en esta modo,tradition,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9108,nontradisional,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9108,tradisional,ajetivo,NA,traditional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9108,tradisionalisme,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9108,tradisionaliste,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9109,tradui,verbo transitiva linguistica,reespresa la sinifia de (un parola o testo) en un otra lingua,translate; port (software),traduki,traducir,traduire,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,übersetzten,NA,NA,NA,ru: переводить
9109,tradui,nom,NA,translation; port (software),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9109,tradui prestada,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9109,maltradui,verbo transitiva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9109,maltradui,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9109,nontraduable,ajetivo,NA,untranslatable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9109,nontraduida,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9109,traduable,ajetivo,NA,translatable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9109,traduador,nom,NA,automatic translator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9109,traduor,nom,NA,translator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9110,traduolojia,nom,la studia de tradui e interprete,translation studies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9111,trae,verbo transitiva,fa ce (un person o cosa) ariva con se,bring,NA,traer,apporter,NA,NA,NA,NA,NA,NA,NA,NA,NA,bringe,bringen,NA,NA,NA,ru: приносить
9111,trae,nom,NA,delivery,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9111,retrae,verbo transitiva,NA,bring back,revenigi,recuperar,rapporter,NA,NA,NA,NA,NA,NA,NA,NA,NA,genfinde,holen,NA,NA,NA,NA
9111,retrae,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9111,retraor,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9111,retraor de Labrador,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9111,retraor oro,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9111,traor,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9112,trafica,verbo nontransitiva veculo,(veculos o persones) move sur un via publica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9112,trafica,verbo transitiva,transporta benes o pasajores; transmete (un sinial) tra un sistem de comunica; comersia nonlegal (un ben),traffic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9112,trafica,nom,NA,traffic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9112,trafica de armas,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9112,trafica de drogas,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9112,traficor,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9112,traficor de armas,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9112,traficor de drogas,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9113,tragon,nom planta,un planta perene con folias magra e bonodorosa,NA,NA,NA,NA,NA,NA,NA,NA,Artemisia dracunculus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9114,tragulo,nom mamal,un mamal peti servin con dentones corta,chevrotain,NA,NA,NA,NA,NA,NA,NA,Tragulidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9115,trajedia,nom arte,un aveni causante multe sufri,tragedy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9115,trajedial,ajetivo,NA,tragic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9116,trajicomedia,nom arte,un novela o teatral cual conteni elementos de e comedia e trajedia,tragicomedy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9116,trajicomedial,ajetivo,NA,tragicomic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9117,tram,nom veculo,un veculo per pasajores cual usa eletrica furnida par un cordon eletrical a supra,trolley car,tramo,tranvía,tramway,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Straßenbahn,NA,NA,NA,ru: трамвай
9117,tram de cable,nom veculo,un bus tirada par cable sur reles,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9117,tram volante,nom veculo,un veculo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9118,trama,verbo transitiva arte,crea un cualia spesifada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9118,trama,nom,NA,weft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9119,tram-bus,nom veculo,un bus cual usa eletrica de un cordon a supra como un tram,trolleybus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9120,trampolin,nom sporte,un telon forte juntada par molas a un strutur,trampoline,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9120,trampolin de tufa,nom,NA,diving board,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9121,tramvia,nom veculo,la reles cual formi la via per un tram,tramway,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9122,trans-,prefisa tecnical,tra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9123,transcrive,verbo transitiva informatica linguistica,scrive o primi (pensas,transcribe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9123,transcrive,nom,NA,transcription,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9124,transdui,verbo transitiva,converti la un de (un cuantia fisical o un sinial eletrical) a la otra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9124,transdui,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9124,transduador,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9125,transe,nom siensa-umana,un state de duiconsensia marcada par un asentia de responde a stimulas esterna,trance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9125,transin,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9126,transende,verbo transitiva relijio filosofia,es o vade ultra la limitas de (un cosa astrata,transcend,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9126,transende,nom,NA,transcendence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9126,transendentalisme,nom,NA,transcendentalism,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9126,transendente,ajetivo,NA,transcendent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9127,transesal,ajetivo siensa-umana,pertinente a persones ci senti ce los parteni vera a la seso oposante,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9127,transesal,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9127,transesalia,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9128,transetador,nom util,un aparato cual reseta e transmete siniales de radio,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9129,transfemin,ajetivo,(un fem) transjenero; (un person nonbinaria) ci ia nase mas e regarda se como xef femin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9130,transfere,verbo nontransitiva,(potia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9130,transfere,verbo transitiva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9130,transfere,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9131,transferase,nom biolojia cimica,un enzima cual envia un grupo funsional (per esemplo un grupo de metil o fosfato) de un molecula a un otra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9132,transfobia,nom siensa-umana,un antipatia estrema o nonrazonada a persones transesal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9132,transfobica,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9132,transfobica,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9133,transfusa,verbo transitiva medica,move (sangue o sua composantes) de un person o animal a un otra,transfuse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9133,transfusa,nom,NA,transfusion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
