word_id,word,gramatica,capital,en,defini,nota,vide,orijina,tasonomia,pronuncia,simbol,usa,an,da,de,eo,es,fr,gl,he,mt,ru
8880,teli,verbo transitiva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8880,telieta,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8881,telica,ajetivo linguistica,NA,NA,(un ata) dirijeda a un gol; (un verbo) presentante un ata como dirijeda a un gol,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8881,telicia,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8882,telofase,nom biolojia,NA,NA,la fase cuatro de la divide de selulas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8883,telugu,ajetivo,NA,NA,pertinente a un popla de Barat sude-este,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8883,telugu,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8884,telurio,nom cimica,NA,NA,la elemento cimical con numero atomal 52,NA,NA,NA,NA,NA,Te,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8885,tema,nom,NA,theme,la idea xef de un parla,NA,NA,NA,NA,NA,NA,NA,NA,emne,Thema,NA,sujeto,sujet,NA,NA,NA,NA
8885,a tema de,preposada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8885,tema xef,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8885,nontemal,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8885,temal,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8885,temi,verbo nontransitiva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8885,temi,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8886,teme,verbo transitiva,NA,fear,senti ce (un person o cosa) es perilosa,NA,NA,NA,NA,NA,NA,NA,NA,frygte,fürchten,NA,temer,avoir peur,NA,NA,NA,NA
8886,teme,nom,NA,fear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8886,temente,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8886,nontemosa,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8886,temosa,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8887,tempe,nom biolojia,NA,temple (anatomy),la parte plana a cada lado de la testa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8887,lobe tempal,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8887,oso tempal,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8887,tempal,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8888,tempera,verbo transitiva,NA,NA,duri (un metal) par recaldi e alora fria lo; ata como un forte neutrinte o ecuilibrante a (alga cosa); ajusta un strumento musical per coreti la sona,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8888,tempera,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8888,bon temperada,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8888,nontemperada,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8888,temperada,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8889,tempera,nom,NA,NA,un metodo de depinta con pigmentos miscada con un diluinte cual conteni vitelo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8890,temperatur,nom,NA,temperature,la grado de caldia presente en un materia o ojeto,NA,NA,NA,NA,NA,NA,NA,NA,temperatur,Temperatur,NA,temperatura,température,NA,NA,NA,NA
8890,temperatur ambiente,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8890,temperatur de sala,nom,NA,NA,la temperatur comun comfortosa per umanas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8891,tempesta,nom,NA,storm,un disturba violente de la atmosfera con ventas forte e tipal pluve,NA,NA,NA,NA,NA,NA,NA,NA,storm,Sturm,NA,tormenta,orage,NA,NA,NA,ru: буря
8891,tempesta de arena,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8891,tempesta de foco,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8891,tempesta de venta,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8891,tempesta granizosa,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8891,tempesta lamposa,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8891,tempestosa,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8892,templo,nom,NA,temple (religious),un construida intendeda per la adora de un dio,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8892,templan,ajetivo relijio,NA,NA,pertinente a un ordina militar catolica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8892,templan,nom relijio,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8893,tempo,nom,NA,time (concept,la progresa continuante de esiste e avenis en la pasada,NA,ves,NA,NA,NA,NA,NA,NA,tid,Zeit,NA,tiempo,temps,NA,NA,NA,NA
8893,tempo de difusa,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8893,tempo de gera,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8893,tempo de pausa,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8893,tempo libre,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8893,a la mesma tempo,averbo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8893,a no tempo,averbo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8893,a tempo,averbo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8893,a tempo conveninte,averbo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8893,de tempo longa,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8893,de tempo partal,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8893,de tempo plen,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8893,en tempo real,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8893,supratempo,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8893,tempador,nom util,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8893,tempal,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8894,tempora,ajetivo,NA,temporary,esistente tra sola un periodo limitada o corta; no permanente,NA,NA,NA,NA,NA,NA,NA,NA,midlertidig,zeitweilig,NA,temporal,temporaire,NA,NA,NA,NA
8894,tempora,averbo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8895,temprana,ajetivo,NA,early,aveninte o fada ante la tempo normal o espetada,NA,NA,NA,NA,NA,NA,NA,NA,tidlig,vorzeitig,NA,temprano,tôt,NA,NA,NA,NA
8895,temprana,nom,NA,NA,la parte prosima a la comensa de un periodo spesifada,NA,NA,NA,NA,NA,NA,en la temprana de 1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8895,temprania,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8896,tempura,nom,NA,NA,un plato nion de pex,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8897,tenda,nom arciteta,NA,tent,un construida lejera fabricada de stofa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8897,tendor,nom,NA,camper,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8898,tende,verbo transitiva,NA,tend,condui comun en un modo spesifada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,alcanzar,NA,NA,NA,NA,NA
8898,tende,nom,NA,tendency,NA,NA,NA,NA,NA,NA,NA,NA,NA,tendens,Tendenz,NA,tendencia,tendance,NA,NA,NA,NA
8899,tendon,nom anatomia,NA,NA,un corda flexable ma no elastica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8899,tendon pos la jeno,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8899,tendonosa,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8900,tendonite,nom medica,NA,NA,un inflama de un tendon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8901,tenebrio,nom artropodo,NA,NA,un scarabe noturna,NA,NA,NA,Tenebrio molitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8901,tenebrio larval,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8902,tenesino,nom cimica,NA,NA,la elemento cimical con numero atomal 117,NA,NA,NA,NA,NA,Ts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8903,tengrisme,nom relijio,NA,NA,un relijio de la popla antica de Asia sentral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8903,tengriste,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8904,teni,verbo transitiva,NA,hold,usa la manos o brasos per porta o suporta; manteni (alga cosa) en un posa spesifada; manteni la posese de (alga cosa),NA,NA,NA,NA,NA,NA,NA,NA,holde,halten,NA,tener,priser,NA,NA,NA,NA
8904,teni,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8904,teni a via,verbo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8904,teni como ostaje,verbo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8904,teni manos,verbo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8904,desteni,verbo transitiva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8904,nonteni,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8904,suteninte,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8904,tenable,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8904,teninte,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8905,tenibota,nom util,NA,NA,un aparato per teni la talon de un bota cuando on estrae sua pede,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8906,teniloca,nom verbo-nom linguistica matematica informatica,NA,NA,un simbol o parola sustituida per un otra cual on no pote o vole spesifa direta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8907,tenis,nom sporte,NA,tennis,un sporte en cual du o cuatro juores usa racetas per colpa un bal supra un rede cual traversa un campo contornida,NA,NA,NA,NA,NA,NA,NA,NA,tennis,Tennis,NA,tenis,tennis,NA,NA,NA,NA
8907,tenis de table,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8907,tenisor,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8908,Tennessee,nom jeografial,NA,NA,un stato en la SUA sude-este,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8909,tenor,ajetivo musica,NA,NA,(un vose cantante de om) con tono entre baritono e alto; (un strumento) con tono cuasi la plu basa en sua familia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8909,tenor,nom musica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8910,tenrec,nom mamal,NA,NA,un mamal peti e insetivor,NA,NA,NA,Tenrecidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8911,tensa,verbo nontransitiva fisica siensa-umana,NA,tighten,deveni fisada o cluida en modo difisil per move,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8911,tensa,nom,NA,tension,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8911,tensa eletrical,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8911,tensa sua dentes,verbo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8911,destensa,verbo nontransitiva,NA,untense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8911,destensa,nom,NA,relaxation; detente,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8911,destensante,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8911,destensante de musculo,nom medica,NA,NA,un droga cual destensa la musculos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8911,tensada,ajetivo,NA,tense,NA,NA,NA,NA,NA,NA,NA,NA,NA,spændt,straff,NA,tenso,tendu,NA,NA,NA,NA
8911,tensal,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8912,tensor,nom matematica,NA,NA,un conseta matematical simil a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8913,tenta,verbo transitiva siensa-umana,NA,tempt,fa ce (algun) fa o prende alga cosa cual el desira o a cual el es atraeda,NA,NA,NA,NA,NA,NA,NA,NA,friste,versuchen,NA,tentar,tenter,NA,NA,NA,NA
8913,tenta,nom,NA,temptation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8913,tentable,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8913,tentada,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8913,tentante,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8913,tentante,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8913,tentor,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8914,tentaculo,nom biolojia,NA,NA,un membro o apendis magra e flexable de un animal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8914,tentaculo de oio,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8914,tentaculosa,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8915,teo-,prefisa tecnical,NA,NA,Dio o dios,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8916,teocrata,ajetivo governa,NA,NA,pertinente a un sistem de governa en cual pretes rena en la nom de Dio o un dio,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8916,teocrata,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8916,teocratia,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8917,teodolito,nom util,NA,NA,un aparato usada en jeometria con un telescopio jirable per mesura angulos orizonal e vertical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8918,teolojia,nom relijio,NA,NA,la studia de la natur de Dio e crede relijiosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8918,teolojial,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8918,teolojiste,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8919,teorem,nom matematica,NA,NA,un proposa jeneral e no autoevidente,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8920,teoria,nom filosofia,NA,theory,un sistem de ideas intendeda per esplica alga cosa,NA,NA,NA,NA,NA,NA,NA,NA,teori,Theorie,NA,teoría,théorie,NA,NA,NA,NA
8920,teoria cuantal,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8920,teoria de caos,nom matematica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8920,teoria de categorias,nom matematica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8920,teoria de colies,nom matematica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8920,teoria de computa,nom informatica matematica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8920,teoria de computablia,nom informatica matematica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8920,teoria de controla,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8920,teoria de cordetas,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8920,teoria de evolui,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8920,teoria de grafes,nom matematica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8920,teoria de grupos,nom matematica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8920,teoria de informa,nom informatica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8920,teoria de mesuras,nom matematica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8920,teoria de numeros,nom matematica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8920,teoria de ordinas,nom matematica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8920,teoria de probablia,nom matematica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8920,teoria legal,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8920,teori,verbo transitiva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8920,teori,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8920,teorial,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8920,teoriste,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8921,teosentrisme,nom relijio,NA,NA,un sistem de crede con un dio o dios a sua foca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8921,teosentriste,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8922,teosofia,nom filosofia,NA,NA,un filosofia cual sujesta ce la conose de Dio pote es atenida par intui direta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8922,teosofiste,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8923,tepida,ajetivo,NA,warm,alga calda,NA,NA,NA,NA,NA,NA,NA,NA,varm,warm,NA,tibio,tiède,NA,NA,NA,ru: тёплый
8923,tepidi,verbo nontransitiva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8923,tepidia,nom,NA,tepidness,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8924,tera,nom tera astronomia,NA,land,la planeta cual nos abita; la surfas de la planeta; la parte de la surfas cual no es covreda par acua,`Tera` ave un letera major en contestos astronomial,NA,NA,NA,NA,♁,NA,NA,jord,Erde,NA,tierra,terre,NA,NA,NA,ru: земля
8924,tera-,prefisa tecnical,NA,NA,pertinente a la tera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8924,Tera,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8924,tera cultivada,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8924,tera de nun,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8924,tera de trigo,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8924,tera nonconoseda,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8924,tera nova,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8924,tera savaje,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8924,tera xef,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8924,a tera,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8924,de tera,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8924,de tera a aira,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8924,de tera a tera,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8924,nonteral,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8924,suprateran,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8924,sutera,nom,NA,cellar,un sala o nivel cual es partal o intera su la nivel de tera,NA,NA,NA,NA,NA,NA,NA,NA,kælder,Keller,kelo,sótano,sous-sol,NA,NA,NA,ru: подпол
8924,suteran,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
